device_id,temperature,humidity,aqi,timestamp
ESP32_NODE_01,33.45,53.65,79,2026-06-04 13:20:00
ESP32_NODE_01,33.0,55.68,70,2026-06-04 13:30:00
ESP32_NODE_01,33.14,55.49,68,2026-06-04 13:40:00
ESP32_NODE_01,32.77,55.73,70,2026-06-04 13:50:00
ESP32_NODE_01,40.77,55.04,71,2026-06-04 14:00:00
ESP32_NODE_01,47.64,52.78,69,2026-06-04 14:10:00
ESP32_NODE_01,41.57,50.74,70,2026-06-04 14:20:00
ESP32_NODE_01,44.19,49.18,108,2026-06-04 14:30:00
ESP32_NODE_01,47.25,49.52,136,2026-06-04 14:40:00
ESP32_NODE_01,44.8,48.68,145,2026-06-04 14:50:00
ESP32_NODE_01,43.78,49.64,184,2026-06-04 15:00:00
ESP32_NODE_01,47.37,46.8,202,2026-06-04 15:10:00
ESP32_NODE_01,44.95,44.52,215,2026-06-04 15:20:00
ESP32_NODE_01,46.65,42.57,215,2026-06-04 15:30:00
ESP32_NODE_01,43.4,43.17,213,2026-06-04 15:40:00
ESP32_NODE_01,41.62,44.89,219,2026-06-04 15:50:00
ESP32_NODE_01,43.11,43.39,178,2026-06-04 16:00:00
ESP32_NODE_01,43.37,43.84,147,2026-06-04 16:10:00
ESP32_NODE_01,41.73,42.69,128,2026-06-04 16:20:00
ESP32_NODE_01,42.38,42.62,115,2026-06-04 16:30:00
ESP32_NODE_01,42.6,44.25,106,2026-06-04 16:40:00
ESP32_NODE_01,46.74,42.89,93,2026-06-04 16:50:00
ESP32_NODE_01,33.07,43.01,81,2026-06-04 17:00:00
ESP32_NODE_01,32.91,46.15,79,2026-06-04 17:10:00
ESP32_NODE_01,31.87,48.53,70,2026-06-04 17:20:00
ESP32_NODE_01,32.51,49.97,64,2026-06-04 17:30:00
ESP32_NODE_01,31.78,50.85,65,2026-06-04 17:40:00
ESP32_NODE_01,31.59,50.12,68,2026-06-04 17:50:00
ESP32_NODE_01,31.75,49.26,67,2026-06-04 18:00:00
ESP32_NODE_01,31.22,51.96,66,2026-06-04 18:10:00
ESP32_NODE_01,30.9,51.76,65,2026-06-04 18:20:00
ESP32_NODE_01,30.55,50.51,59,2026-06-04 18:30:00
ESP32_NODE_01,30.74,49.65,61,2026-06-04 18:40:00
ESP32_NODE_01,31.13,51.04,60,2026-06-04 18:50:00
ESP32_NODE_01,30.27,51.14,63,2026-06-04 19:00:00
ESP32_NODE_01,30.58,50.18,65,2026-06-04 19:10:00
ESP32_NODE_01,30.06,49.47,66,2026-06-04 19:20:00
ESP32_NODE_01,29.25,49.84,67,2026-06-04 19:30:00
ESP32_NODE_01,29.46,52.68,69,2026-06-04 19:40:00
ESP32_NODE_01,28.96,52.82,71,2026-06-04 19:50:00
ESP32_NODE_01,28.79,54.94,68,2026-06-04 20:00:00
ESP32_NODE_01,28.22,53.83,70,2026-06-04 20:10:00
ESP32_NODE_01,28.22,53.82,67,2026-06-04 20:20:00
ESP32_NODE_01,28.11,55.29,66,2026-06-04 20:30:00
ESP32_NODE_01,27.45,54.97,65,2026-06-04 20:40:00
ESP32_NODE_01,27.39,54.47,64,2026-06-04 20:50:00
ESP32_NODE_01,26.92,53.97,62,2026-06-04 21:00:00
ESP32_NODE_01,27.76,54.87,64,2026-06-04 21:10:00
ESP32_NODE_01,26.53,56.19,65,2026-06-04 21:20:00
ESP32_NODE_01,27.07,55.03,62,2026-06-04 21:30:00
ESP32_NODE_01,25.92,55.51,60,2026-06-04 21:40:00
ESP32_NODE_01,26.26,56.83,64,2026-06-04 21:50:00
ESP32_NODE_01,25.69,57.87,60,2026-06-04 22:00:00
ESP32_NODE_01,25.21,58.54,63,2026-06-04 22:10:00
ESP32_NODE_01,25.7,59.38,60,2026-06-04 22:20:00
ESP32_NODE_01,25.29,59.29,64,2026-06-04 22:30:00
ESP32_NODE_01,24.67,60.67,67,2026-06-04 22:40:00
ESP32_NODE_01,25.2,61.48,70,2026-06-04 22:50:00
ESP32_NODE_01,24.55,61.82,71,2026-06-04 23:00:00
ESP32_NODE_01,24.65,59.9,73,2026-06-04 23:10:00
ESP32_NODE_01,23.41,60.4,66,2026-06-04 23:20:00
ESP32_NODE_01,23.54,58.7,65,2026-06-04 23:30:00
ESP32_NODE_01,23.74,59.95,63,2026-06-04 23:40:00
ESP32_NODE_01,23.05,58.95,63,2026-06-04 23:50:00
ESP32_NODE_01,23.62,58.77,60,2026-06-05 00:00:00
ESP32_NODE_01,23.47,57.7,93,2026-06-05 00:10:00
ESP32_NODE_01,22.84,58.11,145,2026-06-05 00:20:00
ESP32_NODE_01,22.86,58.38,173,2026-06-05 00:30:00
ESP32_NODE_01,22.66,58.66,181,2026-06-05 00:40:00
ESP32_NODE_01,22.45,59.03,190,2026-06-05 00:50:00
ESP32_NODE_01,22.38,59.86,215,2026-06-05 01:00:00
ESP32_NODE_01,22.13,59.93,224,2026-06-05 01:10:00
ESP32_NODE_01,22.59,60.56,234,2026-06-05 01:20:00
ESP32_NODE_01,21.89,61.67,227,2026-06-05 01:30:00
ESP32_NODE_01,22.4,63.73,185,2026-06-05 01:40:00
ESP32_NODE_01,21.23,65.24,154,2026-06-05 01:50:00
ESP32_NODE_01,21.95,66.72,132,2026-06-05 02:00:00
ESP32_NODE_01,21.95,65.39,112,2026-06-05 02:10:00
ESP32_NODE_01,21.88,64.89,99,2026-06-05 02:20:00
ESP32_NODE_01,21.79,64.29,92,2026-06-05 02:30:00
ESP32_NODE_01,21.23,62.3,87,2026-06-05 02:40:00
ESP32_NODE_01,21.73,62.66,80,2026-06-05 02:50:00
ESP32_NODE_01,21.06,61.0,78,2026-06-05 03:00:00
ESP32_NODE_01,21.61,60.46,73,2026-06-05 03:10:00
ESP32_NODE_01,21.9,59.94,68,2026-06-05 03:20:00
ESP32_NODE_01,21.94,58.43,63,2026-06-05 03:30:00
ESP32_NODE_01,21.66,57.73,65,2026-06-05 03:40:00
ESP32_NODE_01,21.31,59.38,67,2026-06-05 03:50:00
ESP32_NODE_01,22.1,59.25,62,2026-06-05 04:00:00
ESP32_NODE_01,22.26,58.37,66,2026-06-05 04:10:00
ESP32_NODE_01,22.15,57.97,66,2026-06-05 04:20:00
ESP32_NODE_01,21.57,59.68,66,2026-06-05 04:30:00
ESP32_NODE_01,22.33,58.57,63,2026-06-05 04:40:00
ESP32_NODE_01,21.9,60.2,63,2026-06-05 04:50:00
ESP32_NODE_01,22.12,61.4,59,2026-06-05 05:00:00
ESP32_NODE_01,22.84,59.56,58,2026-06-05 05:10:00
ESP32_NODE_01,22.76,61.8,54,2026-06-05 05:20:00
ESP32_NODE_01,23.2,62.36,55,2026-06-05 05:30:00
ESP32_NODE_01,23.37,63.69,54,2026-06-05 05:40:00
ESP32_NODE_01,22.56,64.11,58,2026-06-05 05:50:00
ESP32_NODE_01,23.52,64.67,56,2026-06-05 06:00:00
ESP32_NODE_01,23.21,65.0,57,2026-06-05 06:10:00
ESP32_NODE_01,23.81,65.78,108,2026-06-05 06:20:00
ESP32_NODE_01,23.63,66.04,130,2026-06-05 06:30:00
ESP32_NODE_01,24.17,63.52,167,2026-06-05 06:40:00
ESP32_NODE_01,23.9,63.58,179,2026-06-05 06:50:00
ESP32_NODE_01,23.97,63.65,152,2026-06-05 07:00:00
ESP32_NODE_01,24.87,64.39,125,2026-06-05 07:10:00
ESP32_NODE_01,24.55,63.02,105,2026-06-05 07:20:00
ESP32_NODE_01,25.11,64.6,95,2026-06-05 07:30:00
ESP32_NODE_01,25.61,,89,2026-06-05 07:40:00
ESP32_NODE_01,25.39,62.49,87,2026-06-05 07:50:00
ESP32_NODE_01,25.62,63.35,76,2026-06-05 08:00:00
ESP32_NODE_01,26.74,61.51,73,2026-06-05 08:10:00
ESP32_NODE_01,25.96,61.39,71,2026-06-05 08:20:00
ESP32_NODE_01,26.21,60.86,64,2026-06-05 08:30:00
ESP32_NODE_01,26.43,61.53,58,2026-06-05 08:40:00
ESP32_NODE_01,27.2,61.71,109,2026-06-05 08:50:00
ESP32_NODE_01,27.71,62.8,147,2026-06-05 09:00:00
ESP32_NODE_01,28.26,62.02,174,2026-06-05 09:10:00
ESP32_NODE_01,28.33,62.52,190,2026-06-05 09:20:00
ESP32_NODE_01,28.8,63.01,158,2026-06-05 09:30:00
ESP32_NODE_01,29.03,61.57,132,2026-06-05 09:40:00
ESP32_NODE_01,28.93,62.76,115,2026-06-05 09:50:00
ESP32_NODE_01,29.58,60.18,104,2026-06-05 10:00:00
ESP32_NODE_01,29.45,58.38,92,2026-06-05 10:10:00
ESP32_NODE_01,29.15,58.97,85,2026-06-05 10:20:00
ESP32_NODE_01,29.6,56.97,81,2026-06-05 10:30:00
ESP32_NODE_01,29.58,55.71,77,2026-06-05 10:40:00
ESP32_NODE_01,30.23,54.04,71,2026-06-05 10:50:00
ESP32_NODE_01,30.51,55.67,73,2026-06-05 11:00:00
ESP32_NODE_01,30.14,53.99,65,2026-06-05 11:10:00
ESP32_NODE_01,30.46,55.52,63,2026-06-05 11:20:00
ESP32_NODE_01,31.34,56.99,63,2026-06-05 11:30:00
ESP32_NODE_01,31.84,54.83,64,2026-06-05 11:40:00
ESP32_NODE_01,31.49,56.56,65,2026-06-05 11:50:00
ESP32_NODE_01,31.27,55.07,62,2026-06-05 12:00:00
ESP32_NODE_01,32.25,54.82,62,2026-06-05 12:10:00
ESP32_NODE_01,32.45,53.19,65,2026-06-05 12:20:00
ESP32_NODE_01,31.9,54.66,67,2026-06-05 12:30:00
ESP32_NODE_01,32.97,55.28,70,2026-06-05 12:40:00
ESP32_NODE_01,32.63,53.68,70,2026-06-05 12:50:00
ESP32_NODE_01,32.99,54.1,64,2026-06-05 13:00:00
ESP32_NODE_01,32.37,53.82,63,2026-06-05 13:10:00
ESP32_NODE_01,32.84,55.57,59,2026-06-05 13:20:00
ESP32_NODE_01,33.44,55.73,54,2026-06-05 13:30:00
ESP32_NODE_01,33.1,53.49,51,2026-06-05 13:40:00
ESP32_NODE_01,33.38,55.07,57,2026-06-05 13:50:00
ESP32_NODE_01,33.6,55.6,59,2026-06-05 14:00:00
ESP32_NODE_01,33.36,54.97,60,2026-06-05 14:10:00
ESP32_NODE_01,32.83,53.56,65,2026-06-05 14:20:00
ESP32_NODE_01,33.58,54.69,59,2026-06-05 14:30:00
ESP32_NODE_01,33.14,53.04,55,2026-06-05 14:40:00
ESP32_NODE_01,33.31,54.19,53,2026-06-05 14:50:00
ESP32_NODE_01,33.81,54.7,52,2026-06-05 15:00:00
ESP32_NODE_01,33.83,55.24,54,2026-06-05 15:10:00
ESP32_NODE_01,33.07,55.72,57,2026-06-05 15:20:00
ESP32_NODE_01,33.17,55.18,61,2026-06-05 15:30:00
ESP32_NODE_01,33.7,53.1,65,2026-06-05 15:40:00
ESP32_NODE_01,32.95,54.38,60,2026-06-05 15:50:00
ESP32_NODE_01,33.75,55.12,58,2026-06-05 16:00:00
ESP32_NODE_01,32.84,55.68,61,2026-06-05 16:10:00
ESP32_NODE_01,32.91,53.83,65,2026-06-05 16:20:00
ESP32_NODE_01,32.88,52.75,63,2026-06-05 16:30:00
ESP32_NODE_01,33.39,51.47,62,2026-06-05 16:40:00
ESP32_NODE_01,32.67,50.44,63,2026-06-05 16:50:00
ESP32_NODE_01,33.25,49.75,64,2026-06-05 17:00:00
ESP32_NODE_01,32.02,49.05,63,2026-06-05 17:10:00
ESP32_NODE_01,32.01,49.29,63,2026-06-05 17:20:00
ESP32_NODE_01,32.59,50.59,59,2026-06-05 17:30:00
ESP32_NODE_01,32.65,52.57,63,2026-06-05 17:40:00
ESP32_NODE_01,31.9,54.9,65,2026-06-05 17:50:00
ESP32_NODE_01,31.47,55.87,62,2026-06-05 18:00:00
ESP32_NODE_01,31.33,56.1,62,2026-06-05 18:10:00
ESP32_NODE_01,30.92,56.33,93,2026-06-05 18:20:00
ESP32_NODE_01,31.46,54.3,133,2026-06-05 18:30:00
ESP32_NODE_01,31.29,55.75,158,2026-06-05 18:40:00
ESP32_NODE_01,30.78,53.8,194,2026-06-05 18:50:00
ESP32_NODE_01,30.05,53.37,156,2026-06-05 19:00:00
ESP32_NODE_01,30.24,53.01,136,2026-06-05 19:10:00
ESP32_NODE_01,30.32,51.58,119,2026-06-05 19:20:00
ESP32_NODE_01,30.24,51.9,103,2026-06-05 19:30:00
ESP32_NODE_01,29.5,53.17,88,2026-06-05 19:40:00
ESP32_NODE_01,29.77,53.01,80,2026-06-05 19:50:00
ESP32_NODE_01,28.77,55.45,78,2026-06-05 20:00:00
ESP32_NODE_01,29.14,54.02,76,2026-06-05 20:10:00
ESP32_NODE_01,28.0,56.4,76,2026-06-05 20:20:00
ESP32_NODE_01,27.81,56.12,71,2026-06-05 20:30:00
ESP32_NODE_01,27.63,56.68,70,2026-06-05 20:40:00
ESP32_NODE_01,27.4,58.88,64,2026-06-05 20:50:00
ESP32_NODE_01,27.47,60.57,67,2026-06-05 21:00:00
ESP32_NODE_01,26.88,61.3,64,2026-06-05 21:10:00
ESP32_NODE_01,26.69,61.68,59,2026-06-05 21:20:00
ESP32_NODE_01,26.53,61.25,55,2026-06-05 21:30:00
ESP32_NODE_01,26.71,61.63,54,2026-06-05 21:40:00
ESP32_NODE_01,26.34,62.48,59,2026-06-05 21:50:00
ESP32_NODE_01,26.47,60.26,59,2026-06-05 22:00:00
ESP32_NODE_01,25.19,61.85,64,2026-06-05 22:10:00
ESP32_NODE_01,24.98,60.74,63,2026-06-05 22:20:00
ESP32_NODE_01,25.65,60.69,60,2026-06-05 22:30:00
ESP32_NODE_01,25.53,60.75,58,2026-06-05 22:40:00
ESP32_NODE_01,24.66,61.32,54,2026-06-05 22:50:00
ESP32_NODE_01,24.94,60.12,57,2026-06-05 23:00:00
ESP32_NODE_01,24.17,59.63,56,2026-06-05 23:10:00
ESP32_NODE_01,24.17,60.63,57,2026-06-05 23:20:00
ESP32_NODE_01,23.61,59.29,54,2026-06-05 23:30:00
ESP32_NODE_01,23.35,59.59,58,2026-06-05 23:40:00
ESP32_NODE_01,22.9,59.38,55,2026-06-05 23:50:00
ESP32_NODE_01,23.77,60.53,61,2026-06-06 00:00:00
ESP32_NODE_01,23.48,61.46,58,2026-06-06 00:10:00
ESP32_NODE_01,22.59,59.76,54,2026-06-06 00:20:00
ESP32_NODE_01,22.45,58.9,51,2026-06-06 00:30:00
ESP32_NODE_01,22.37,58.81,54,2026-06-06 00:40:00
ESP32_NODE_01,22.04,58.61,54,2026-06-06 00:50:00
ESP32_NODE_01,22.31,57.79,54,2026-06-06 01:00:00
ESP32_NODE_01,21.59,59.54,54,2026-06-06 01:10:00
ESP32_NODE_01,22.31,59.89,60,2026-06-06 01:20:00
ESP32_NODE_01,22.54,60.55,60,2026-06-06 01:30:00
ESP32_NODE_01,22.35,60.62,63,2026-06-06 01:40:00
ESP32_NODE_01,22.26,59.47,60,2026-06-06 01:50:00
ESP32_NODE_01,21.59,61.38,56,2026-06-06 02:00:00
ESP32_NODE_01,21.11,62.27,54,2026-06-06 02:10:00
ESP32_NODE_01,22.12,61.45,117,2026-06-06 02:20:00
ESP32_NODE_01,22.11,63.54,147,2026-06-06 02:30:00
ESP32_NODE_01,21.65,63.52,159,2026-06-06 02:40:00
ESP32_NODE_01,21.39,64.35,178,2026-06-06 02:50:00
ESP32_NODE_01,20.92,63.62,189,2026-06-06 03:00:00
ESP32_NODE_01,21.59,62.41,220,2026-06-06 03:10:00
ESP32_NODE_01,21.43,62.31,218,2026-06-06 03:20:00
ESP32_NODE_01,22.04,63.29,226,2026-06-06 03:30:00
ESP32_NODE_01,21.72,61.83,190,2026-06-06 03:40:00
ESP32_NODE_01,21.68,61.35,158,2026-06-06 03:50:00
ESP32_NODE_01,21.56,59.65,131,2026-06-06 04:00:00
ESP32_NODE_01,21.4,60.04,118,2026-06-06 04:10:00
ESP32_NODE_01,21.51,61.84,103,2026-06-06 04:20:00
ESP32_NODE_01,22.35,61.15,92,2026-06-06 04:30:00
ESP32_NODE_01,22.36,60.25,81,2026-06-06 04:40:00
ESP32_NODE_01,21.95,61.2,72,2026-06-06 04:50:00
ESP32_NODE_01,22.51,60.53,73,2026-06-06 05:00:00
ESP32_NODE_01,22.62,58.91,70,2026-06-06 05:10:00
ESP32_NODE_01,23.16,59.75,67,2026-06-06 05:20:00
ESP32_NODE_01,22.67,59.16,70,2026-06-06 05:30:00
ESP32_NODE_01,23.3,59.04,63,2026-06-06 05:40:00
ESP32_NODE_01,22.8,59.84,62,2026-06-06 05:50:00
ESP32_NODE_01,23.5,59.53,60,2026-06-06 06:00:00
ESP32_NODE_01,23.62,61.65,58,2026-06-06 06:10:00
ESP32_NODE_01,23.82,59.91,60,2026-06-06 06:20:00
ESP32_NODE_01,24.18,60.48,58,2026-06-06 06:30:00
ESP32_NODE_01,23.85,61.98,56,2026-06-06 06:40:00
ESP32_NODE_01,24.53,61.25,56,2026-06-06 06:50:00
ESP32_NODE_01,24.09,59.78,60,2026-06-06 07:00:00
ESP32_NODE_01,24.64,61.6,57,2026-06-06 07:10:00
ESP32_NODE_01,24.98,62.75,58,2026-06-06 07:20:00
ESP32_NODE_01,25.45,64.15,61,2026-06-06 07:30:00
ESP32_NODE_01,25.71,64.72,65,2026-06-06 07:40:00
ESP32_NODE_01,25.25,62.56,103,2026-06-06 07:50:00
ESP32_NODE_01,26.34,63.64,146,2026-06-06 08:00:00
ESP32_NODE_01,26.03,63.87,159,2026-06-06 08:10:00
ESP32_NODE_01,26.14,64.64,166,2026-06-06 08:20:00
ESP32_NODE_01,26.28,62.37,174,2026-06-06 08:30:00
ESP32_NODE_01,,60.1,205,2026-06-06 08:40:00
ESP32_NODE_01,26.71,58.37,169,2026-06-06 08:50:00
ESP32_NODE_01,26.99,56.92,138,2026-06-06 09:00:00
ESP32_NODE_01,27.98,58.1,122,2026-06-06 09:10:00
ESP32_NODE_01,27.69,59.73,105,2026-06-06 09:20:00
ESP32_NODE_01,27.81,60.87,98,2026-06-06 09:30:00
ESP32_NODE_01,28.38,59.04,91,2026-06-06 09:40:00
ESP32_NODE_01,28.51,59.1,84,2026-06-06 09:50:00
ESP32_NODE_01,28.49,57.75,76,2026-06-06 10:00:00
ESP32_NODE_01,29.81,57.72,68,2026-06-06 10:10:00
ESP32_NODE_01,29.23,57.63,65,2026-06-06 10:20:00
ESP32_NODE_01,29.93,57.21,60,2026-06-06 10:30:00
ESP32_NODE_01,29.88,56.62,57,2026-06-06 10:40:00
ESP32_NODE_01,29.83,58.55,54,2026-06-06 10:50:00
ESP32_NODE_01,30.09,59.26,56,2026-06-06 11:00:00
ESP32_NODE_01,30.2,58.12,55,2026-06-06 11:10:00
ESP32_NODE_01,31.09,56.98,56,2026-06-06 11:20:00
ESP32_NODE_01,31.24,55.91,54,2026-06-06 11:30:00
ESP32_NODE_01,30.86,57.24,57,2026-06-06 11:40:00
ESP32_NODE_01,31.19,58.97,54,2026-06-06 11:50:00
ESP32_NODE_01,31.69,59.01,52,2026-06-06 12:00:00
ESP32_NODE_01,31.83,58.76,58,2026-06-06 12:10:00
ESP32_NODE_01,32.7,56.35,57,2026-06-06 12:20:00
ESP32_NODE_01,32.4,58.03,61,2026-06-06 12:30:00
ESP32_NODE_01,32.71,56.57,62,2026-06-06 12:40:00
ESP32_NODE_01,32.31,57.43,60,2026-06-06 12:50:00
ESP32_NODE_01,32.69,57.36,60,2026-06-06 13:00:00
ESP32_NODE_01,32.58,57.98,58,2026-06-06 13:10:00
ESP32_NODE_01,32.96,57.9,54,2026-06-06 13:20:00
ESP32_NODE_01,32.53,55.65,60,2026-06-06 13:30:00
ESP32_NODE_01,33.03,56.11,61,2026-06-06 13:40:00
ESP32_NODE_01,32.77,54.13,64,2026-06-06 13:50:00
ESP32_NODE_01,33.68,52.84,63,2026-06-06 14:00:00
ESP32_NODE_01,33.1,52.37,63,2026-06-06 14:10:00
ESP32_NODE_01,33.98,50.63,66,2026-06-06 14:20:00
ESP32_NODE_01,33.34,50.35,64,2026-06-06 14:30:00
ESP32_NODE_01,32.95,51.13,61,2026-06-06 14:40:00
ESP32_NODE_01,33.77,51.43,63,2026-06-06 14:50:00
ESP32_NODE_01,33.52,50.19,64,2026-06-06 15:00:00
ESP32_NODE_01,33.75,50.96,66,2026-06-06 15:10:00
ESP32_NODE_01,33.52,50.92,70,2026-06-06 15:20:00
ESP32_NODE_01,33.62,50.72,65,2026-06-06 15:30:00
ESP32_NODE_01,32.88,49.41,63,2026-06-06 15:40:00
ESP32_NODE_01,33.68,48.12,60,2026-06-06 15:50:00
ESP32_NODE_01,32.85,48.4,59,2026-06-06 16:00:00
ESP32_NODE_01,33.45,48.18,60,2026-06-06 16:10:00
ESP32_NODE_01,33.66,47.23,58,2026-06-06 16:20:00
ESP32_NODE_01,32.5,47.61,62,2026-06-06 16:30:00
ESP32_NODE_01,33.05,50.17,64,2026-06-06 16:40:00
ESP32_NODE_01,32.96,52.69,62,2026-06-06 16:50:00
ESP32_NODE_01,32.82,54.14,63,2026-06-06 17:00:00
ESP32_NODE_01,32.4,54.21,61,2026-06-06 17:10:00
ESP32_NODE_01,32.59,53.68,60,2026-06-06 17:20:00
ESP32_NODE_01,32.71,54.91,61,2026-06-06 17:30:00
ESP32_NODE_01,31.88,53.1,60,2026-06-06 17:40:00
ESP32_NODE_01,31.63,54.37,63,2026-06-06 17:50:00
ESP32_NODE_01,31.29,53.87,65,2026-06-06 18:00:00
ESP32_NODE_01,31.56,52.9,66,2026-06-06 18:10:00
ESP32_NODE_01,31.16,54.5,65,2026-06-06 18:20:00
ESP32_NODE_01,30.83,54.3,63,2026-06-06 18:30:00
ESP32_NODE_01,31.3,53.18,107,2026-06-06 18:40:00
ESP32_NODE_01,30.76,54.21,159,2026-06-06 18:50:00
ESP32_NODE_01,30.26,55.06,196,2026-06-06 19:00:00
ESP32_NODE_01,30.8,56.9,213,2026-06-06 19:10:00
ESP32_NODE_01,29.72,56.71,216,2026-06-06 19:20:00
ESP32_NODE_01,30.16,58.02,225,2026-06-06 19:30:00
ESP32_NODE_01,30.09,58.3,241,2026-06-06 19:40:00
ESP32_NODE_01,29.09,56.77,247,2026-06-06 19:50:00
ESP32_NODE_01,28.78,55.46,234,2026-06-06 20:00:00
ESP32_NODE_01,28.61,55.71,190,2026-06-06 20:10:00
ESP32_NODE_01,29.07,54.73,153,2026-06-06 20:20:00
ESP32_NODE_01,28.67,54.25,131,2026-06-06 20:30:00
ESP32_NODE_01,27.52,55.76,109,2026-06-06 20:40:00
ESP32_NODE_01,28.28,55.32,92,2026-06-06 20:50:00
ESP32_NODE_01,28.09,57.3,88,2026-06-06 21:00:00
ESP32_NODE_01,27.16,58.86,78,2026-06-06 21:10:00
ESP32_NODE_01,27.11,58.84,75,2026-06-06 21:20:00
ESP32_NODE_01,26.86,59.95,72,2026-06-06 21:30:00
ESP32_NODE_01,26.01,60.3,67,2026-06-06 21:40:00
ESP32_NODE_01,26.65,61.06,68,2026-06-06 21:50:00
ESP32_NODE_01,26.52,59.65,63,2026-06-06 22:00:00
ESP32_NODE_01,25.47,59.34,58,2026-06-06 22:10:00
ESP32_NODE_01,25.53,60.24,59,2026-06-06 22:20:00
ESP32_NODE_01,25.22,59.22,62,2026-06-06 22:30:00
ESP32_NODE_01,24.59,59.35,59,2026-06-06 22:40:00
ESP32_NODE_01,24.95,61.13,62,2026-06-06 22:50:00
ESP32_NODE_01,24.91,59.25,63,2026-06-06 23:00:00
ESP32_NODE_01,24.03,59.08,64,2026-06-06 23:10:00
ESP32_NODE_01,24.59,60.07,61,2026-06-06 23:20:00
ESP32_NODE_01,23.83,58.29,65,2026-06-06 23:30:00
ESP32_NODE_01,24.19,57.91,66,2026-06-06 23:40:00
ESP32_NODE_01,23.25,59.93,64,2026-06-06 23:50:00
ESP32_NODE_01,23.09,61.48,66,2026-06-07 00:00:00
ESP32_NODE_01,22.86,59.89,64,2026-06-07 00:10:00
ESP32_NODE_01,23.24,61.89,62,2026-06-07 00:20:00
ESP32_NODE_01,23.29,60.27,59,2026-06-07 00:30:00
ESP32_NODE_01,22.12,60.32,60,2026-06-07 00:40:00
ESP32_NODE_01,22.28,61.44,61,2026-06-07 00:50:00
ESP32_NODE_01,21.98,61.42,56,2026-06-07 01:00:00
ESP32_NODE_01,21.87,60.86,53,2026-06-07 01:10:00
ESP32_NODE_01,21.81,62.03,56,2026-06-07 01:20:00
ESP32_NODE_01,21.57,62.57,62,2026-06-07 01:30:00
ESP32_NODE_01,21.86,64.12,58,2026-06-07 01:40:00
ESP32_NODE_01,21.94,63.24,54,2026-06-07 01:50:00
ESP32_NODE_01,21.6,62.79,59,2026-06-07 02:00:00
ESP32_NODE_01,21.78,60.9,113,2026-06-07 02:10:00
ESP32_NODE_01,22.13,63.07,139,2026-06-07 02:20:00
ESP32_NODE_01,21.21,62.73,162,2026-06-07 02:30:00
ESP32_NODE_01,21.09,62.32,196,2026-06-07 02:40:00
ESP32_NODE_01,21.82,62.15,223,2026-06-07 02:50:00
ESP32_NODE_01,21.76,60.75,234,2026-06-07 03:00:00
ESP32_NODE_01,22.0,62.19,231,2026-06-07 03:10:00
ESP32_NODE_01,21.14,63.81,244,2026-06-07 03:20:00
ESP32_NODE_01,21.35,64.44,197,2026-06-07 03:30:00
ESP32_NODE_01,21.22,63.45,164,2026-06-07 03:40:00
ESP32_NODE_01,22.19,62.81,138,2026-06-07 03:50:00
ESP32_NODE_01,21.18,61.44,120,2026-06-07 04:00:00
ESP32_NODE_01,22.06,62.49,107,2026-06-07 04:10:00
ESP32_NODE_01,21.63,60.96,94,2026-06-07 04:20:00
ESP32_NODE_01,21.7,62.91,90,2026-06-07 04:30:00
ESP32_NODE_01,22.68,63.2,78,2026-06-07 04:40:00
ESP32_NODE_01,21.94,63.63,72,2026-06-07 04:50:00
ESP32_NODE_01,22.21,65.35,70,2026-06-07 05:00:00
ESP32_NODE_01,22.21,64.96,71,2026-06-07 05:10:00
ESP32_NODE_01,22.2,63.88,65,2026-06-07 05:20:00
ESP32_NODE_01,22.34,61.85,67,2026-06-07 05:30:00
ESP32_NODE_01,23.37,62.82,63,2026-06-07 05:40:00
ESP32_NODE_01,23.59,63.08,60,2026-06-07 05:50:00
ESP32_NODE_01,23.1,64.48,65,2026-06-07 06:00:00
ESP32_NODE_01,23.83,62.61,65,2026-06-07 06:10:00
ESP32_NODE_01,24.06,60.6,61,2026-06-07 06:20:00
ESP32_NODE_01,23.35,59.81,60,2026-06-07 06:30:00
ESP32_NODE_01,24.72,61.64,59,2026-06-07 06:40:00
ESP32_NODE_01,24.59,61.45,63,2026-06-07 06:50:00
ESP32_NODE_01,25.0,59.78,66,2026-06-07 07:00:00
ESP32_NODE_01,24.41,58.62,62,2026-06-07 07:10:00
ESP32_NODE_01,25.5,59.17,66,2026-06-07 07:20:00
ESP32_NODE_01,25.3,59.6,60,2026-06-07 07:30:00
ESP32_NODE_01,25.84,60.33,56,2026-06-07 07:40:00
ESP32_NODE_01,25.98,60.94,58,2026-06-07 07:50:00
ESP32_NODE_01,26.56,62.02,54,2026-06-07 08:00:00
ESP32_NODE_01,26.67,62.22,60,2026-06-07 08:10:00
ESP32_NODE_01,26.64,59.77,62,2026-06-07 08:20:00
ESP32_NODE_01,27.33,58.89,64,2026-06-07 08:30:00
ESP32_NODE_01,27.59,59.08,58,2026-06-07 08:40:00
ESP32_NODE_01,27.48,58.27,54,2026-06-07 08:50:00
ESP32_NODE_01,28.11,57.74,53,2026-06-07 09:00:00
ESP32_NODE_01,28.39,59.2,58,2026-06-07 09:10:00
ESP32_NODE_01,27.69,60.17,61,2026-06-07 09:20:00
ESP32_NODE_01,28.54,58.26,60,2026-06-07 09:30:00
ESP32_NODE_01,28.98,57.35,56,2026-06-07 09:40:00
